construct_id	UPt28_S3_trimmed53_len_filtered_counts
KDM6A_chrX_44820615__DHFR_chr5_79950217	723
KDM6A_chrX_44820615__EGFR_chr7_55086962	461
KDM6A_chrX_44820615__EGFR_chr7_55209986	1206
KDM6A_chrX_44820615__EGFR_chr7_55209992	137
KDM6A_chrX_44820615__FGFR2_chr10_123298118	70
KDM6A_chrX_44820615__FGFR2_chr10_123298215	264
KDM6A_chrX_44820615__FGFR3_chr4_1795735	408
KDM6A_chrX_44820615__FGFR3_chr4_1795736	32
KDM6A_chrX_44820615__FLT3_chr13_28636131	306
KDM6A_chrX_44820615__FLT3_chr13_28636172	810
KDM6A_chrX_44820615__FNTA_chr8_42911471	299
KDM6A_chrX_44820615__GATA3_chr10_8097612	91
KDM6A_chrX_44820615__HDAC1_chr1_32792637	589
KDM6A_chrX_44820615__HDAC2_chr6_114266539	206
KDM6A_chrX_44820615__HDAC2_chr6_114267214	19
KDM6A_chrX_44820615__HSP90AA1_chr14_102605736	80
KDM6A_chrX_44820615__IGF1R_chr15_99192824	350
KDM6A_chrX_44820615__IGF1R_chr15_99434664	97
KDM6A_chrX_44820615__JAK2_chr9_5050816	25
KDM6A_chrX_44820615__KDM5C_chrX_53241021	13
KDM6A_chrX_44820615__KDM5C_chrX_53241022	91
KDM6A_chrX_44820615__KIT_chr4_55524176	136
KDM6A_chrX_44820615__MAP2K1_chr15_66679721	96
KDM6A_chrX_44820615__MAP2K1_chr15_66679728	558
KDM6A_chrX_44820615__MAP2K1_chr15_66679756	35
KDM6A_chrX_44820615__MAP3K1_chr5_56111382	152
KDM6A_chrX_44820615__MAP3K1_chr5_56152466	164
KDM6A_chrX_44820615__MAP3K1_chr5_56152485	272
KDM6A_chrX_44820615__MET_chr7_116339123	282
KDM6A_chrX_44820615__MET_chr7_116340207	381
KDM6A_chrX_44820615__MLH1_chr3_37035029	247
KDM6A_chrX_44820615__MSH6_chr2_48010356	184
KDM6A_chrX_44820615__MTOR_chr1_11317149	22
KDM6A_chrX_44820615__MTOR_chr1_11319459	669
KDM6A_chrX_44820615__NF1_chr17_29422308	918
KDM6A_chrX_44820615__NF1_chr17_29483038	36
KDM6A_chrX_44820615__NF1_chr17_29483039	557
KDM6A_chrX_44820615__NonTargetingControlGuideForHuman0352	763
KDM6A_chrX_44820615__PARP1_chr1_226578249	185
KDM6A_chrX_44820615__PARP1_chr1_226578301	88
KDM6A_chrX_44820615__PARP1_chr1_226595581	220
KDM6A_chrX_44820615__PBRM1_chr3_52696257	178
KDM6A_chrX_44820615__PDGFRA_chr4_55129914	148
KDM6A_chrX_44820615__PIK3CA_chr3_178916614	129
KDM6A_chrX_44820615__PRKDC_chr8_48686398	32
KDM6A_chrX_44820615__PRKDC_chr8_48686781	259
KDM6A_chrX_44820615__PTEN_chr10_89653786	359
KDM6A_chrX_44820615__RB1_chr13_48934148	49
KDM6A_chrX_44820615__RB1_chr13_48936969	243
KDM6A_chrX_44820615__ROR1_chr1_64240143	91
KDM6A_chrX_44820615__RPS6KB1_chr17_57987922	30
KDM6A_chrX_44820615__RRM2_chr2_10262728	102
KDM6A_chrX_44820615__RRM2_chr2_10262957	339
KDM6A_chrX_44820615__RUNX1_chr21_36252860	806
KDM6A_chrX_44820615__RUNX1_chr21_36252902	198
KDM6A_chrX_44820615__RUNX1_chr21_36421144	642
KDM6A_chrX_44820615__SETD2_chr3_47142951	28
KDM6A_chrX_44820615__SETD2_chr3_47142972	122
KDM6A_chrX_44820615__SMAD4_chr18_48575673	19
KDM6A_chrX_44820615__SMARCA4_chr19_11094819	594
KDM6A_chrX_44820615__SMARCA4_chr19_11094851	911
KDM6A_chrX_44820615__SMARCA4_chr19_11095011	57
KDM6A_chrX_44820615__SMARCB1_chr22_24129339	81
KDM6A_chrX_44820615__SMARCB1_chr22_24133949	230
KDM6A_chrX_44820615__SMARCB1_chr22_24133993	198
KDM6A_chrX_44820615__SRC_chr20_36012562	33
KDM6A_chrX_44820615__SRC_chr20_36014563	45
KDM6A_chrX_44820615__SRC_chr20_36022600	189
KDM6A_chrX_44820615__TOP1_chr20_39690055	16
KDM6A_chrX_44820615__TOP1_chr20_39690109	16
KDM6A_chrX_44820615__TP53_chr17_7577537	376
KDM6A_chrX_44820615__TP53_chr17_7578373	38
KDM6A_chrX_44820615__TSC1_chr9_135804256	27
KDM6A_chrX_44820615__TYMS_chr18_659656	124
KDM6A_chrX_44820615__VEGFA_chr6_43738425	823
KDM6A_chrX_44820615__VEGFA_chr6_43742077	63
KDM6A_chrX_44820615__VHL_chr3_10183773	603
KDM6A_chrX_44820615__WEE1_chr11_9595462	203
KDM6A_chrX_44820616__ABL1_chr9_133738283	59
KDM6A_chrX_44820616__ADA_chr20_43257696	166
KDM6A_chrX_44820616__ADA_chr20_43257769	674
KDM6A_chrX_44820616__AKT1_chr14_105258968	1695
KDM6A_chrX_44820616__ALK_chr2_29541171	210
KDM6A_chrX_44820616__ALK_chr2_29541172	330
KDM6A_chrX_44820616__APC_chr5_112102023	84
KDM6A_chrX_44820616__APC_chr5_112102933	35
KDM6A_chrX_44820616__ARID1A_chr1_27022876	952
KDM6A_chrX_44820616__ARID1A_chr1_27056288	411
KDM6A_chrX_44820616__ARID2_chr12_46123614	22
KDM6A_chrX_44820616__ATM_chr11_108098390	103
KDM6A_chrX_44820616__ATM_chr11_108098402	48
KDM6A_chrX_44820616__BCL2_chr18_60795945	50
KDM6A_chrX_44820616__BCL2_chr18_60795960	614
KDM6A_chrX_44820616__BCL2_chr18_60985877	22
KDM6A_chrX_44820616__BRAF_chr7_140624501	24
KDM6A_chrX_44820616__BRCA1_chr17_41256141	35
KDM6A_chrX_44820616__BRCA1_chr17_41267735	16
KDM6A_chrX_44820616__BRCA2_chr13_32914228	22
KDM6A_chrX_44820616__BRD4_chr19_15376403	1501
KDM6A_chrX_44820616__BRD4_chr19_15383894	458
KDM6A_chrX_44820616__BTK_chrX_100626613	22
KDM6A_chrX_44820616__BTK_chrX_100645534	48
KDM6A_chrX_44820616__CASP8_chr2_202134297	426
KDM6A_chrX_44820616__CDH1_chr16_68771300	241
KDM6A_chrX_44820616__CDH1_chr16_68772255	86
KDM6A_chrX_44820616__CDK4_chr12_58143253	30
KDM6A_chrX_44820616__CDK4_chr12_58144705	169
KDM6A_chrX_44820616__CDK6_chr7_92244474	65
KDM6A_chrX_44820616__CDK6_chr7_92252365	283
KDM6A_chrX_44820616__CDK9_chr9_130548409	644
KDM6A_chrX_44820616__CDK9_chr9_130550235	1088
KDM6A_chrX_44820616__CDKN2A_chr9_21994327	234
KDM6A_chrX_44820616__CHEK1_chr11_125496644	239
KDM6A_chrX_44820616__CHEK2_chr22_29085137	195
KDM6A_chrX_44820616__CHEK2_chr22_29090029	160
KDM6A_chrX_44820616__CHEK2_chr22_29130694	71
KDM6A_chrX_44820616__DHFR_chr5_79949819	25
KDM6A_chrX_44820616__DHFR_chr5_79950216	365
KDM6A_chrX_44820616__EGFR_chr7_55209992	571
KDM6A_chrX_44820616__ERBB2_chr17_37855800	118
KDM6A_chrX_44820616__ERBB2_chr17_37868221	2230
KDM6A_chrX_44820616__FGFR2_chr10_123298215	35
KDM6A_chrX_44820616__FGFR3_chr4_1795655	288
KDM6A_chrX_44820616__FGFR3_chr4_1795736	297
KDM6A_chrX_44820616__FLT3_chr13_28636131	350
KDM6A_chrX_44820616__HDAC1_chr1_32757816	851
KDM6A_chrX_44820616__HDAC1_chr1_32792601	164
KDM6A_chrX_44820616__HDAC1_chr1_32792637	29
KDM6A_chrX_44820616__HDAC2_chr6_114266539	49
KDM6A_chrX_44820616__HDAC2_chr6_114292056	226
KDM6A_chrX_44820616__HDAC6_chrX_48661089	36
KDM6A_chrX_44820616__HDAC6_chrX_48674389	63
KDM6A_chrX_44820616__HSP90AA1_chr14_102552141	444
KDM6A_chrX_44820616__HSP90AA1_chr14_102605736	298
KDM6A_chrX_44820616__IGF1R_chr15_99434664	119
KDM6A_chrX_44820616__IGF1R_chr15_99434807	43
KDM6A_chrX_44820616__JAK2_chr9_5050721	42
KDM6A_chrX_44820616__JAK2_chr9_5050816	422
KDM6A_chrX_44820616__KDM5C_chrX_53241021	16
KDM6A_chrX_44820616__KDM5C_chrX_53241022	39
KDM6A_chrX_44820616__KIT_chr4_55524229	102
KDM6A_chrX_44820616__KMT2D_chr12_49448161	24
KDM6A_chrX_44820616__KMT2D_chr12_49448168	51
KDM6A_chrX_44820616__MAP2K1_chr15_66679756	162
KDM6A_chrX_44820616__MAP3K1_chr5_56111382	47
KDM6A_chrX_44820616__MAP3K1_chr5_56152485	227
KDM6A_chrX_44820616__MET_chr7_116339123	29
KDM6A_chrX_44820616__MLH1_chr3_37035029	862
KDM6A_chrX_44820616__MLH1_chr3_37038179	873
KDM6A_chrX_44820616__MSH6_chr2_48010356	21
KDM6A_chrX_44820616__MTOR_chr1_11317010	48
KDM6A_chrX_44820616__MTOR_chr1_11317149	74
KDM6A_chrX_44820616__NF1_chr17_29483038	135
KDM6A_chrX_44820616__NonTargetingControlGuideForHuman0362	849
KDM6A_chrX_44820616__NonTargetingControlGuideForHuman0412	654
KDM6A_chrX_44820616__PBRM1_chr3_52702516	756
KDM6A_chrX_44820616__PDGFRA_chr4_55129914	571
KDM6A_chrX_44820616__PIK3CA_chr3_178916614	404
KDM6A_chrX_44820616__PIK3R1_chr5_67576410	152
KDM6A_chrX_44820616__PIK3R1_chr5_67576421	110
KDM6A_chrX_44820616__PRKDC_chr8_48686398	598
KDM6A_chrX_44820616__PRKDC_chr8_48872683	105
KDM6A_chrX_44820616__PTEN_chr10_89685297	981
KDM6A_chrX_44820616__RB1_chr13_48878054	51
KDM6A_chrX_44820616__ROR1_chr1_64240072	49
KDM6A_chrX_44820616__ROR1_chr1_64240089	1190
KDM6A_chrX_44820616__RPS6KB1_chr17_57970538	126
KDM6A_chrX_44820616__RRM2_chr2_10262728	117
KDM6A_chrX_44820616__RRM2_chr2_10262940	431
KDM6A_chrX_44820616__RUNX1_chr21_36252860	20
KDM6A_chrX_44820616__RUNX1_chr21_36252902	335
KDM6A_chrX_44820616__SETD2_chr3_47142972	463
KDM6A_chrX_44820616__SMAD4_chr18_48575673	29
KDM6A_chrX_44820616__SMARCA4_chr19_11095011	49
KDM6A_chrX_44820616__SMARCB1_chr22_24129339	26
KDM6A_chrX_44820616__SMARCB1_chr22_24133949	36
KDM6A_chrX_44820616__SMO_chr7_128828974	248
KDM6A_chrX_44820616__SRC_chr20_36012562	32
KDM6A_chrX_44820616__TOP1_chr20_39690055	21
KDM6A_chrX_44820616__TP53_chr17_7577537	1670
KDM6A_chrX_44820616__TP53_chr17_7579881	291
KDM6A_chrX_44820616__TYMS_chr18_657730	553
KDM6A_chrX_44820616__TYMS_chr18_659656	224
KDM6A_chrX_44820616__TYMS_chr18_659665	40
KDM6A_chrX_44820616__VEGFA_chr6_43738425	113
KDM6A_chrX_44820616__VEGFA_chr6_43742108	289
KDM6A_chrX_44820616__VHL_chr3_10183518	27
KDM6A_chrX_44820616__VHL_chr3_10183791	22
KDM6A_chrX_44820616__WEE1_chr11_9595845	25
KIT_chr4_55524164__ABL1_chr9_133738283	209
KIT_chr4_55524164__ADA_chr20_43257769	527
KIT_chr4_55524164__AKT1_chr14_105239609	34
KIT_chr4_55524164__AKT1_chr14_105258968	119
KIT_chr4_55524164__ALK_chr2_30143522	183
KIT_chr4_55524164__APC_chr5_112102933	136
KIT_chr4_55524164__ARID1A_chr1_27022876	65
KIT_chr4_55524164__ARID2_chr12_46254608	221
KIT_chr4_55524164__ATM_chr11_108098390	35
KIT_chr4_55524164__ATM_chr11_108098402	161
KIT_chr4_55524164__BCL2_chr18_60795960	129
KIT_chr4_55524164__BCL2_chr18_60985877	216
KIT_chr4_55524164__BRAF_chr7_140508787	439
KIT_chr4_55524164__BRAF_chr7_140624501	312
KIT_chr4_55524164__BRCA1_chr17_41256141	132
KIT_chr4_55524164__BRCA1_chr17_41267735	53
KIT_chr4_55524164__BRCA1_chr17_41276018	13
KIT_chr4_55524164__BRCA2_chr13_32890586	63
KIT_chr4_55524164__BRCA2_chr13_32914228	76
KIT_chr4_55524164__BRD4_chr19_15376403	36
KIT_chr4_55524164__BRD4_chr19_15383894	89
KIT_chr4_55524164__BTK_chrX_100626613	69
KIT_chr4_55524164__BTK_chrX_100645534	863
KIT_chr4_55524164__CASP8_chr2_202131404	140
KIT_chr4_55524164__CASP8_chr2_202134297	171
KIT_chr4_55524164__CDH1_chr16_68772250	173
KIT_chr4_55524164__CDH1_chr16_68772255	6
KIT_chr4_55524164__CDK4_chr12_58144705	103
KIT_chr4_55524164__CDK6_chr7_92252365	1023
KIT_chr4_55524164__CDK6_chr7_92462628	396
KIT_chr4_55524164__CDK9_chr9_130548409	201
KIT_chr4_55524164__CDKN1B_chr12_12870931	14
KIT_chr4_55524164__CHEK1_chr11_125496644	329
KIT_chr4_55524164__CHEK2_chr22_29085137	29
KIT_chr4_55524164__CHEK2_chr22_29130694	107
KIT_chr4_55524164__DHFR_chr5_79950217	501
KIT_chr4_55524164__EGFR_chr7_55209992	65
KIT_chr4_55524164__ERBB2_chr17_37855800	36
KIT_chr4_55524164__ERBB2_chr17_37868221	167
KIT_chr4_55524164__FGFR2_chr10_123298215	84
KIT_chr4_55524164__FGFR3_chr4_1795655	482
KIT_chr4_55524164__FLT3_chr13_28636131	49
KIT_chr4_55524164__FLT3_chr13_28636172	29
KIT_chr4_55524164__FLT3_chr13_28674643	627
KIT_chr4_55524164__GATA3_chr10_8097612	34
KIT_chr4_55524164__GATA3_chr10_8097790	67
KIT_chr4_55524164__HDAC1_chr1_32757816	88
KIT_chr4_55524164__HDAC1_chr1_32792637	73
KIT_chr4_55524164__HDAC2_chr6_114266539	193
KIT_chr4_55524164__HDAC2_chr6_114267214	17
KIT_chr4_55524164__HDAC2_chr6_114292056	261
KIT_chr4_55524164__HDAC6_chrX_48661089	187
KIT_chr4_55524164__HDAC6_chrX_48661385	134
KIT_chr4_55524164__HDAC6_chrX_48674389	71
KIT_chr4_55524164__HSP90AA1_chr14_102605736	125
KIT_chr4_55524164__IGF1R_chr15_99434664	383
KIT_chr4_55524164__IGF1R_chr15_99434807	131
KIT_chr4_55524164__JAK2_chr9_5021970	129
KIT_chr4_55524164__JAK2_chr9_5050721	63
KIT_chr4_55524164__JAK2_chr9_5050816	93
KIT_chr4_55524164__KDM5C_chrX_53241021	144
KIT_chr4_55524164__KDM5C_chrX_53241022	197
KIT_chr4_55524164__KDM6A_chrX_44732838	20
KIT_chr4_55524164__KDM6A_chrX_44820615	230
KIT_chr4_55524164__KDM6A_chrX_44820616	20
KIT_chr4_55524164__KMT2D_chr12_49448161	966
KIT_chr4_55524164__MAP2K1_chr15_66679721	189
KIT_chr4_55524164__MAP2K1_chr15_66679728	103
KIT_chr4_55524164__MAP2K1_chr15_66679756	120
KIT_chr4_55524164__MAP3K1_chr5_56111382	64
KIT_chr4_55524164__MAP3K1_chr5_56152485	766
KIT_chr4_55524164__MET_chr7_116339123	56
KIT_chr4_55524164__MLH1_chr3_37035029	597
KIT_chr4_55524164__MLH1_chr3_37038179	578
KIT_chr4_55524164__MLH1_chr3_37045912	53
KIT_chr4_55524164__MTOR_chr1_11317010	70
KIT_chr4_55524164__NonTargetingControlGuideForHuman0352	74
KIT_chr4_55524164__PARP1_chr1_226578249	154
KIT_chr4_55524164__PDGFRA_chr4_55124932	40
KIT_chr4_55524164__PIK3CA_chr3_178916614	215
KIT_chr4_55524164__PIK3CA_chr3_178919070	260
KIT_chr4_55524164__PIK3R1_chr5_67522521	197
KIT_chr4_55524164__PIK3R1_chr5_67576410	93
KIT_chr4_55524164__PIK3R1_chr5_67576421	17
KIT_chr4_55524164__PRKDC_chr8_48872683	172
KIT_chr4_55524164__PTEN_chr10_89653786	16
KIT_chr4_55524164__PTEN_chr10_89685297	203
KIT_chr4_55524164__PTEN_chr10_89711868	196
KIT_chr4_55524164__RB1_chr13_48936969	46
KIT_chr4_55524164__ROR1_chr1_64240072	226
KIT_chr4_55524164__ROR1_chr1_64240089	29
KIT_chr4_55524164__RPS6KB1_chr17_57987922	130
KIT_chr4_55524164__RRM2_chr2_10262728	21
KIT_chr4_55524164__RUNX1_chr21_36252860	70
KIT_chr4_55524164__SETD2_chr3_47142972	20
KIT_chr4_55524164__SMAD4_chr18_48575673	190
KIT_chr4_55524164__SMARCA4_chr19_11094819	41
KIT_chr4_55524164__SMARCA4_chr19_11095011	642
KIT_chr4_55524164__SMARCB1_chr22_24129339	245
KIT_chr4_55524164__SMARCB1_chr22_24133949	155
KIT_chr4_55524164__SMO_chr7_128828974	38
KIT_chr4_55524164__SRC_chr20_36022600	329
KIT_chr4_55524164__TP53_chr17_7577537	264
KIT_chr4_55524164__TP53_chr17_7579881	148
KIT_chr4_55524164__TSC1_chr9_135796748	418
KIT_chr4_55524164__TSC1_chr9_135796796	71
KIT_chr4_55524164__VEGFA_chr6_43738425	62
KIT_chr4_55524164__VEGFA_chr6_43742108	299
KIT_chr4_55524164__VHL_chr3_10183518	976
KIT_chr4_55524164__WEE1_chr11_9595542	77
KIT_chr4_55524176__ABL1_chr9_133589790	120
KIT_chr4_55524176__ABL1_chr9_133738356	96
KIT_chr4_55524176__ADA_chr20_43257696	73
KIT_chr4_55524176__ADA_chr20_43280245	91
KIT_chr4_55524176__AKT1_chr14_105239609	535
KIT_chr4_55524176__AKT1_chr14_105239686	621
KIT_chr4_55524176__APC_chr5_112043408	136
KIT_chr4_55524176__APC_chr5_112102023	52
KIT_chr4_55524176__ARID1A_chr1_27056288	289
KIT_chr4_55524176__ARID2_chr12_46123614	99
KIT_chr4_55524176__BRAF_chr7_140508787	151
KIT_chr4_55524176__BRAF_chr7_140624501	210
KIT_chr4_55524176__BRCA1_chr17_41267735	231
KIT_chr4_55524176__BRCA1_chr17_41276018	128
KIT_chr4_55524176__BRCA2_chr13_32890586	88
KIT_chr4_55524176__BRCA2_chr13_32914228	896
KIT_chr4_55524176__BRD4_chr19_15376361	60
KIT_chr4_55524176__BRD4_chr19_15376403	253
KIT_chr4_55524176__BTK_chrX_100629565	34
KIT_chr4_55524176__CASP8_chr2_202123033	45
KIT_chr4_55524176__CASP8_chr2_202131404	46
KIT_chr4_55524176__CDH1_chr16_68771300	255
KIT_chr4_55524176__CDK4_chr12_58145497	1099
KIT_chr4_55524176__CDK9_chr9_130548409	118
KIT_chr4_55524176__CDK9_chr9_130550235	27
KIT_chr4_55524176__CDKN1B_chr12_12871196	721
KIT_chr4_55524176__CDKN2A_chr9_21971100	173
KIT_chr4_55524176__CDKN2A_chr9_21994327	30
KIT_chr4_55524176__CHEK1_chr11_125496644	114
KIT_chr4_55524176__CHEK1_chr11_125499147	209
KIT_chr4_55524176__CHEK2_chr22_29085137	213
KIT_chr4_55524176__CHEK2_chr22_29090029	281
KIT_chr4_55524176__CHEK2_chr22_29130694	370
KIT_chr4_55524176__DHFR_chr5_79949819	65
KIT_chr4_55524176__DHFR_chr5_79950216	514
KIT_chr4_55524176__EGFR_chr7_55209986	37
KIT_chr4_55524176__ERBB2_chr17_37868221	159
KIT_chr4_55524176__FGFR2_chr10_123298118	337
KIT_chr4_55524176__FGFR2_chr10_123353328	732
KIT_chr4_55524176__FGFR3_chr4_1795655	142
KIT_chr4_55524176__FGFR3_chr4_1795735	934
KIT_chr4_55524176__FGFR3_chr4_1795736	192
KIT_chr4_55524176__FNTA_chr8_42914260	11
KIT_chr4_55524176__FNTA_chr8_42924781	19
KIT_chr4_55524176__GATA3_chr10_8097612	299
KIT_chr4_55524176__GATA3_chr10_8097722	112
KIT_chr4_55524176__HDAC1_chr1_32757816	90
KIT_chr4_55524176__HDAC1_chr1_32792637	109
KIT_chr4_55524176__HDAC2_chr6_114267214	380
KIT_chr4_55524176__HDAC2_chr6_114292056	209
KIT_chr4_55524176__HDAC6_chrX_48661089	228
KIT_chr4_55524176__HDAC6_chrX_48661385	46
KIT_chr4_55524176__HDAC6_chrX_48674389	87
KIT_chr4_55524176__IGF1R_chr15_99192824	249
KIT_chr4_55524176__IGF1R_chr15_99434664	132
KIT_chr4_55524176__JAK2_chr9_5050721	42
KIT_chr4_55524176__JAK2_chr9_5050816	72
KIT_chr4_55524176__KDM5C_chrX_53254068	41
KIT_chr4_55524176__KDM6A_chrX_44732838	26
KIT_chr4_55524176__KDM6A_chrX_44820616	45
KIT_chr4_55524176__KMT2D_chr12_49448168	800
KIT_chr4_55524176__MAP2K1_chr15_66679721	140
KIT_chr4_55524176__MAP2K1_chr15_66679728	334
KIT_chr4_55524176__MET_chr7_116340207	39
KIT_chr4_55524176__MLH1_chr3_37038179	375
KIT_chr4_55524176__MSH6_chr2_48018111	357
KIT_chr4_55524176__MSH6_chr2_48018154	349
KIT_chr4_55524176__MTOR_chr1_11317010	92
KIT_chr4_55524176__MTOR_chr1_11319459	15
KIT_chr4_55524176__NF1_chr17_29422308	270
KIT_chr4_55524176__NF1_chr17_29483038	194
KIT_chr4_55524176__NF1_chr17_29483039	302
KIT_chr4_55524176__NonTargetingControlGuideForHuman0362	490
KIT_chr4_55524176__NonTargetingControlGuideForHuman0412	341
KIT_chr4_55524176__PARP1_chr1_226578249	130
KIT_chr4_55524176__PBRM1_chr3_52702516	442
KIT_chr4_55524176__PBRM1_chr3_52713723	37
KIT_chr4_55524176__PDGFRA_chr4_55124932	344
KIT_chr4_55524176__PDGFRA_chr4_55129914	33
KIT_chr4_55524176__PIK3CA_chr3_178916614	549
KIT_chr4_55524176__PIK3CA_chr3_178919167	379
KIT_chr4_55524176__PIK3R1_chr5_67522521	89
KIT_chr4_55524176__PIK3R1_chr5_67576421	295
KIT_chr4_55524176__PRKDC_chr8_48686398	387
KIT_chr4_55524176__PRKDC_chr8_48872683	196
KIT_chr4_55524176__PTEN_chr10_89685297	226
KIT_chr4_55524176__PTEN_chr10_89711868	28
KIT_chr4_55524176__RB1_chr13_48878054	241
KIT_chr4_55524176__RB1_chr13_48936969	29
KIT_chr4_55524176__ROR1_chr1_64240143	618
KIT_chr4_55524176__RPS6KB1_chr17_57987949	368
KIT_chr4_55524176__RRM2_chr2_10262940	191
KIT_chr4_55524176__RRM2_chr2_10262957	304
KIT_chr4_55524176__SETD2_chr3_47142951	227
KIT_chr4_55524176__SETD2_chr3_47205411	156
KIT_chr4_55524176__SMAD4_chr18_48573460	90
KIT_chr4_55524176__SMAD4_chr18_48575673	249
KIT_chr4_55524176__SMAD4_chr18_48586241	30
KIT_chr4_55524176__SMARCA4_chr19_11094819	240
KIT_chr4_55524176__SMARCA4_chr19_11094851	126
KIT_chr4_55524176__SMARCB1_chr22_24129339	233
KIT_chr4_55524176__SMARCB1_chr22_24133993	21
KIT_chr4_55524176__SMO_chr7_128828974	47
KIT_chr4_55524176__SMO_chr7_128845081	122
KIT_chr4_55524176__SRC_chr20_36014563	265
KIT_chr4_55524176__TOP1_chr20_39690055	9
KIT_chr4_55524176__TP53_chr17_7577537	229
KIT_chr4_55524176__TP53_chr17_7578373	34
KIT_chr4_55524176__TSC1_chr9_135804256	75
KIT_chr4_55524176__TYMS_chr18_659656	104
KIT_chr4_55524176__TYMS_chr18_659665	204
KIT_chr4_55524176__VEGFA_chr6_43742108	24
KIT_chr4_55524176__VHL_chr3_10183518	130
KIT_chr4_55524176__VHL_chr3_10183773	29
KIT_chr4_55524229__ABL1_chr9_133589790	16
KIT_chr4_55524229__ABL1_chr9_133738283	40
KIT_chr4_55524229__ADA_chr20_43257696	34
KIT_chr4_55524229__ADA_chr20_43257769	582
KIT_chr4_55524229__AKT1_chr14_105239609	398
KIT_chr4_55524229__AKT1_chr14_105239686	474
KIT_chr4_55524229__AKT1_chr14_105258968	154
KIT_chr4_55524229__ALK_chr2_30143522	183
KIT_chr4_55524229__APC_chr5_112043408	256
KIT_chr4_55524229__ARID2_chr12_46254608	128
KIT_chr4_55524229__BCL2_chr18_60795945	21
KIT_chr4_55524229__BCL2_chr18_60985877	180
KIT_chr4_55524229__BRAF_chr7_140534469	102
KIT_chr4_55524229__BRCA1_chr17_41267735	7
KIT_chr4_55524229__BRCA1_chr17_41276018	16
KIT_chr4_55524229__BRCA2_chr13_32890586	82
KIT_chr4_55524229__BRCA2_chr13_32912006	169
KIT_chr4_55524229__BRD4_chr19_15376361	12
KIT_chr4_55524229__BRD4_chr19_15383894	20
KIT_chr4_55524229__BTK_chrX_100629565	47
KIT_chr4_55524229__CDH1_chr16_68771300	188
KIT_chr4_55524229__CDH1_chr16_68772255	10
KIT_chr4_55524229__CDK4_chr12_58144705	279
KIT_chr4_55524229__CDK4_chr12_58145497	28
KIT_chr4_55524229__CDK6_chr7_92244474	139
KIT_chr4_55524229__CDK6_chr7_92462628	114
KIT_chr4_55524229__CDK9_chr9_130548409	288
KIT_chr4_55524229__CDK9_chr9_130548998	183
KIT_chr4_55524229__CDKN1B_chr12_12870931	316
KIT_chr4_55524229__CDKN1B_chr12_12871196	30
KIT_chr4_55524229__CDKN2A_chr9_21971100	330
KIT_chr4_55524229__CDKN2A_chr9_21994327	43
KIT_chr4_55524229__CHEK1_chr11_125496644	48
KIT_chr4_55524229__CHEK1_chr11_125496687	33
KIT_chr4_55524229__CHEK1_chr11_125499147	213
KIT_chr4_55524229__CHEK2_chr22_29085137	461
KIT_chr4_55524229__CHEK2_chr22_29090029	251
KIT_chr4_55524229__DHFR_chr5_79950217	159
KIT_chr4_55524229__EGFR_chr7_55209986	45
KIT_chr4_55524229__ERBB2_chr17_37868221	237
KIT_chr4_55524229__FGFR2_chr10_123298118	285
KIT_chr4_55524229__FGFR2_chr10_123298215	22
KIT_chr4_55524229__FGFR2_chr10_123353328	66
KIT_chr4_55524229__FGFR3_chr4_1795655	18
KIT_chr4_55524229__FGFR3_chr4_1795735	331
KIT_chr4_55524229__FGFR3_chr4_1795736	148
KIT_chr4_55524229__FLT3_chr13_28636131	33
KIT_chr4_55524229__FLT3_chr13_28636172	28
KIT_chr4_55524229__FLT3_chr13_28674643	258
KIT_chr4_55524229__FNTA_chr8_42911471	38
KIT_chr4_55524229__FNTA_chr8_42914260	198
KIT_chr4_55524229__FNTA_chr8_42924781	22
KIT_chr4_55524229__GATA3_chr10_8097790	427
KIT_chr4_55524229__HDAC1_chr1_32792601	115
KIT_chr4_55524229__HDAC2_chr6_114267214	25
KIT_chr4_55524229__HDAC2_chr6_114292056	377
KIT_chr4_55524229__HDAC6_chrX_48661089	14
KIT_chr4_55524229__HDAC6_chrX_48674389	588
KIT_chr4_55524229__HSP90AA1_chr14_102551760	22
KIT_chr4_55524229__IGF1R_chr15_99434664	21
KIT_chr4_55524229__IGF1R_chr15_99434807	227
KIT_chr4_55524229__KDM5C_chrX_53241021	7
KIT_chr4_55524229__KDM5C_chrX_53241022	21
KIT_chr4_55524229__KDM6A_chrX_44732838	150
KIT_chr4_55524229__KDM6A_chrX_44820615	109
KIT_chr4_55524229__KMT2D_chr12_49448161	237
KIT_chr4_55524229__KMT2D_chr12_49448168	138
KIT_chr4_55524229__KMT2D_chr12_49448468	68
KIT_chr4_55524229__MAP3K1_chr5_56111382	67
KIT_chr4_55524229__MLH1_chr3_37035029	34
KIT_chr4_55524229__MLH1_chr3_37038179	390
KIT_chr4_55524229__MSH6_chr2_48018154	807
KIT_chr4_55524229__MTOR_chr1_11317010	20
KIT_chr4_55524229__MTOR_chr1_11317149	92
KIT_chr4_55524229__NF1_chr17_29422308	223
KIT_chr4_55524229__NF1_chr17_29483038	371
KIT_chr4_55524229__NonTargetingControlGuideForHuman0352	46
KIT_chr4_55524229__PARP1_chr1_226595581	57
KIT_chr4_55524229__PDGFRA_chr4_55124963	149
KIT_chr4_55524229__PDGFRA_chr4_55129914	104
