construct_id	CRV4_plasmid_S8_trimmed53_len_filtered_counts
MTOR_chr1_11317149__DHFR_chr5_79950216	254
MTOR_chr1_11317149__EGFR_chr7_55086962	907
MTOR_chr1_11317149__EGFR_chr7_55209986	704
MTOR_chr1_11317149__ERBB2_chr17_37868292	99
MTOR_chr1_11317149__FGFR2_chr10_123298118	624
MTOR_chr1_11317149__FGFR2_chr10_123353328	299
MTOR_chr1_11317149__FGFR3_chr4_1795736	540
MTOR_chr1_11317149__FNTA_chr8_42911471	772
MTOR_chr1_11317149__FNTA_chr8_42914260	428
MTOR_chr1_11317149__FNTA_chr8_42924781	353
MTOR_chr1_11317149__HDAC1_chr1_32792601	654
MTOR_chr1_11317149__HDAC2_chr6_114292056	433
MTOR_chr1_11317149__HDAC6_chrX_48661385	463
MTOR_chr1_11317149__HSP90AA1_chr14_102551760	556
MTOR_chr1_11317149__HSP90AA1_chr14_102552141	388
MTOR_chr1_11317149__IGF1R_chr15_99192824	739
MTOR_chr1_11317149__KIT_chr4_55524164	824
MTOR_chr1_11317149__KIT_chr4_55524176	416
MTOR_chr1_11317149__MET_chr7_116340188	474
MTOR_chr1_11317149__NonTargetingControlGuideForHuman0362	560
MTOR_chr1_11317149__NonTargetingControlGuideForHuman0412	575
MTOR_chr1_11317149__PARP1_chr1_226578301	177
MTOR_chr1_11317149__PARP1_chr1_226595581	587
MTOR_chr1_11317149__PDGFRA_chr4_55124963	361
MTOR_chr1_11317149__PDGFRA_chr4_55129914	766
MTOR_chr1_11317149__PIK3CA_chr3_178919167	251
MTOR_chr1_11317149__PRKDC_chr8_48686781	504
MTOR_chr1_11317149__ROR1_chr1_64240089	528
MTOR_chr1_11317149__ROR1_chr1_64240143	640
MTOR_chr1_11317149__RPS6KB1_chr17_57970538	498
MTOR_chr1_11317149__RPS6KB1_chr17_57987949	685
MTOR_chr1_11317149__RRM2_chr2_10262940	708
MTOR_chr1_11317149__RRM2_chr2_10262957	326
MTOR_chr1_11317149__SMO_chr7_128845081	113
MTOR_chr1_11317149__SMO_chr7_128845117	524
MTOR_chr1_11317149__SRC_chr20_36012562	311
MTOR_chr1_11317149__SRC_chr20_36014563	456
MTOR_chr1_11317149__TOP1_chr20_39657693	796
MTOR_chr1_11317149__TOP1_chr20_39690055	388
MTOR_chr1_11317149__TOP1_chr20_39690109	636
MTOR_chr1_11317149__TYMS_chr18_659656	347
MTOR_chr1_11317149__WEE1_chr11_9595462	0
MTOR_chr1_11317149__WEE1_chr11_9595845	323
MTOR_chr1_11319459__ABL1_chr9_133589790	497
MTOR_chr1_11319459__ABL1_chr9_133738283	382
MTOR_chr1_11319459__ABL1_chr9_133738356	457
MTOR_chr1_11319459__ADA_chr20_43257769	269
MTOR_chr1_11319459__AKT1_chr14_105258968	713
MTOR_chr1_11319459__ALK_chr2_29541171	474
MTOR_chr1_11319459__ALK_chr2_29541172	307
MTOR_chr1_11319459__ATM_chr11_108098390	220
MTOR_chr1_11319459__BCL2_chr18_60795945	498
MTOR_chr1_11319459__BCL2_chr18_60985877	482
MTOR_chr1_11319459__BRAF_chr7_140508787	819
MTOR_chr1_11319459__BRAF_chr7_140534469	751
MTOR_chr1_11319459__BRAF_chr7_140624501	218
MTOR_chr1_11319459__BRD4_chr19_15383894	669
MTOR_chr1_11319459__BTK_chrX_100645534	429
MTOR_chr1_11319459__CDK4_chr12_58143253	691
MTOR_chr1_11319459__CDK4_chr12_58144705	845
MTOR_chr1_11319459__CDK6_chr7_92244474	601
MTOR_chr1_11319459__CDK6_chr7_92462628	426
MTOR_chr1_11319459__CDK9_chr9_130550235	980
MTOR_chr1_11319459__CHEK1_chr11_125499147	925
MTOR_chr1_11319459__CHEK2_chr22_29090029	554
MTOR_chr1_11319459__DHFR_chr5_79949819	302
MTOR_chr1_11319459__DHFR_chr5_79950216	295
MTOR_chr1_11319459__DHFR_chr5_79950217	1352
MTOR_chr1_11319459__EGFR_chr7_55086962	758
MTOR_chr1_11319459__EGFR_chr7_55209992	638
MTOR_chr1_11319459__ERBB2_chr17_37868292	679
MTOR_chr1_11319459__FGFR3_chr4_1795736	1091
MTOR_chr1_11319459__FLT3_chr13_28636131	319
MTOR_chr1_11319459__FLT3_chr13_28636172	726
MTOR_chr1_11319459__FNTA_chr8_42911471	553
MTOR_chr1_11319459__FNTA_chr8_42924781	437
MTOR_chr1_11319459__HDAC1_chr1_32792637	602
MTOR_chr1_11319459__HDAC2_chr6_114266539	364
MTOR_chr1_11319459__HDAC2_chr6_114267214	643
MTOR_chr1_11319459__HSP90AA1_chr14_102605736	898
MTOR_chr1_11319459__IGF1R_chr15_99192824	443
MTOR_chr1_11319459__IGF1R_chr15_99434664	353
MTOR_chr1_11319459__JAK2_chr9_5050721	483
MTOR_chr1_11319459__JAK2_chr9_5050816	714
MTOR_chr1_11319459__KIT_chr4_55524164	351
MTOR_chr1_11319459__KIT_chr4_55524229	906
MTOR_chr1_11319459__MAP2K1_chr15_66679756	852
MTOR_chr1_11319459__MET_chr7_116339123	575
MTOR_chr1_11319459__MET_chr7_116340207	414
MTOR_chr1_11319459__NonTargetingControlGuideForHuman0352	784
MTOR_chr1_11319459__PARP1_chr1_226578249	350
MTOR_chr1_11319459__PARP1_chr1_226578301	367
MTOR_chr1_11319459__PARP1_chr1_226595581	272
MTOR_chr1_11319459__PDGFRA_chr4_55124963	324
MTOR_chr1_11319459__PIK3CA_chr3_178916614	773
MTOR_chr1_11319459__PIK3CA_chr3_178919167	343
MTOR_chr1_11319459__PRKDC_chr8_48872683	562
MTOR_chr1_11319459__ROR1_chr1_64240143	989
MTOR_chr1_11319459__RPS6KB1_chr17_57987922	641
MTOR_chr1_11319459__SRC_chr20_36012562	712
MTOR_chr1_11319459__SRC_chr20_36014563	475
MTOR_chr1_11319459__TOP1_chr20_39657693	709
MTOR_chr1_11319459__TOP1_chr20_39690055	823
MTOR_chr1_11319459__TYMS_chr18_657730	887
MTOR_chr1_11319459__TYMS_chr18_659656	507
MTOR_chr1_11319459__TYMS_chr18_659665	945
MTOR_chr1_11319459__VEGFA_chr6_43742077	304
MTOR_chr1_11319459__WEE1_chr11_9595462	7
MTOR_chr1_11319459__WEE1_chr11_9595542	879
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0002	3814
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0008	3330
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0009	1986
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0029	2483
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0082	3998
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0084	3490
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0093	2668
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0159	4232
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0276	2628
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0323	2673
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0352	3500
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0362	2288
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0412	2471
NonTargetingControlGuideForHuman0001__NonTargetingControlGuideForHuman0515	2324
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0006	4183
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0008	2762
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0009	2320
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0082	3156
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0084	3081
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0098	2032
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0276	1776
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0316	2064
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0323	2758
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0412	2277
NonTargetingControlGuideForHuman0002__NonTargetingControlGuideForHuman0515	1953
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0001	2927
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0028	3880
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0029	3886
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0084	3736
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0094	4054
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0098	3036
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0152	4595
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0276	4442
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0316	3614
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0323	3138
NonTargetingControlGuideForHuman0006__NonTargetingControlGuideForHuman0515	2957
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0006	3593
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0009	2442
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0084	3696
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0094	2181
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0152	4273
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0244	2735
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0316	3307
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0322	1989
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0352	3420
NonTargetingControlGuideForHuman0008__NonTargetingControlGuideForHuman0412	3415
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0006	3154
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0029	3227
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0082	3708
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0093	3019
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0094	1978
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0098	3672
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0152	2850
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0159	4756
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0276	2483
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0316	2044
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0322	1701
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0323	2003
NonTargetingControlGuideForHuman0009__NonTargetingControlGuideForHuman0515	1701
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0001	3765
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0002	4658
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0008	3341
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0009	2510
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0093	4228
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0157	3915
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0159	4176
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0244	4610
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0322	3265
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0352	3614
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0362	3385
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0412	3343
NonTargetingControlGuideForHuman0028__NonTargetingControlGuideForHuman0586	3263
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0002	4241
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0008	2933
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0028	2217
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0094	2582
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0157	3013
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0244	3074
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0316	2931
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0323	2667
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0362	3342
NonTargetingControlGuideForHuman0029__NonTargetingControlGuideForHuman0586	2785
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0040	4405
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0069	1650
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0072	2957
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0074	3737
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0076	4099
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0178	3439
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0264	2692
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0273	4234
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0274	3493
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0352	3675
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0362	4128
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0433	2831
NonTargetingControlGuideForHuman0039__NonTargetingControlGuideForHuman0434	2770
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0068	4395
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0069	2884
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0074	4296
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0079	1968
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0095	4021
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0179	2982
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0246	2465
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0273	3043
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0274	3276
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0352	2486
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0412	2183
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0485	1017
NonTargetingControlGuideForHuman0040__NonTargetingControlGuideForHuman0654	3631
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0039	4088
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0040	2775
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0068	3028
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0069	2427
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0077	3213
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0095	4078
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0178	3719
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0179	3339
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0246	2652
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0273	3567
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0352	2919
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0362	2910
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0485	1315
NonTargetingControlGuideForHuman0041__NonTargetingControlGuideForHuman0654	2951
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0039	2860
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0072	2901
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0077	2669
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0095	2862
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0178	3563
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0246	2956
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0264	2450
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0284	3083
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0352	2518
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0412	2558
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0433	1817
NonTargetingControlGuideForHuman0068__NonTargetingControlGuideForHuman0654	2370
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0068	3046
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0074	4192
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0178	2588
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0273	5282
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0274	3953
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0284	2598
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0352	3272
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0362	4338
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0485	1614
NonTargetingControlGuideForHuman0069__NonTargetingControlGuideForHuman0654	3532
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0040	2150
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0041	2089
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0069	2203
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0074	2686
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0076	3920
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0077	2866
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0079	1611
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0179	3743
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0264	1322
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0273	2484
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0274	2679
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0434	2295
NonTargetingControlGuideForHuman0072__NonTargetingControlGuideForHuman0485	1111
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0041	4280
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0068	2953
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0076	4494
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0077	2867
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0095	3446
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0178	3222
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0246	3200
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0284	3950
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0352	4309
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0362	2708
NonTargetingControlGuideForHuman0074__NonTargetingControlGuideForHuman0485	1656
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0040	3297
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0041	4665
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0068	3140
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0069	2498
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0178	2473
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0179	3270
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0273	2637
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0274	3657
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0362	3735
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0485	1074
NonTargetingControlGuideForHuman0076__NonTargetingControlGuideForHuman0654	3006
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0039	3118
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0040	3932
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0069	2504
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0076	3570
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0079	2593
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0179	2925
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0264	2839
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0273	2487
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0274	3941
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0412	3836
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0433	1877
NonTargetingControlGuideForHuman0077__NonTargetingControlGuideForHuman0654	2723
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0039	3531
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0041	4862
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0068	3467
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0069	2164
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0074	3732
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0076	4142
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0273	4050
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0352	3003
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0362	3174
NonTargetingControlGuideForHuman0079__NonTargetingControlGuideForHuman0434	2202
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0006	2785
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0008	3166
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0028	2020
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0029	2781
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0084	2891
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0094	2832
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0152	2975
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0157	1887
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0244	3309
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0316	2435
NonTargetingControlGuideForHuman0082__NonTargetingControlGuideForHuman0322	2308
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0009	3039
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0028	1390
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0029	2277
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0093	1749
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0094	2193
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0152	2613
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0157	2584
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0159	3174
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0244	3288
NonTargetingControlGuideForHuman0084__NonTargetingControlGuideForHuman0316	2284
